restaurant,section,item,price,description,location,contact,hours,features,combined_text
Just BLR,Soups & Salads,Classic Greek Salad (Chicken),₹379,Classic Greek Salad (Chicken) is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Soups & Salads
Item: Classic Greek Salad (Chicken)
Price: ₹379
Description: Classic Greek Salad (Chicken) is a dish from Just BLR listed under Soups & Salads.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Tomato Basil Soup,₹229,Tomato Basil Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Soups & Salads
Item: Tomato Basil Soup
Price: ₹229
Description: Tomato Basil Soup is a dish from Just BLR listed under Soups & Salads.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Veg Clear Soup,₹219,Veg Clear Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Soups & Salads
Item: Veg Clear Soup
Price: ₹219
Description: Veg Clear Soup is a dish from Just BLR listed under Soups & Salads.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,French Onion Soup,₹249,French Onion Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Soups & Salads
Item: French Onion Soup
Price: ₹249
Description: French Onion Soup is a dish from Just BLR listed under Soups & Salads.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Manchow Soup,₹219,Manchow Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Soups & Salads
Item: Manchow Soup
Price: ₹219
Description: Manchow Soup is a dish from Just BLR listed under Soups & Salads.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Chicken Clear Soup,₹249,Chicken Clear Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Soups & Salads
Item: Chicken Clear Soup
Price: ₹249
Description: Chicken Clear Soup is a dish from Just BLR listed under Soups & Salads.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Singapore Laksa Soup,₹279,Singapore Laksa Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Soups & Salads
Item: Singapore Laksa Soup
Price: ₹279
Description: Singapore Laksa Soup is a dish from Just BLR listed under Soups & Salads.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Soups & Salads,Chicken Manchow Soup,₹249,Chicken Manchow Soup is a dish from Just BLR listed under Soups & Salads.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Soups & Salads
Item: Chicken Manchow Soup
Price: ₹249
Description: Chicken Manchow Soup is a dish from Just BLR listed under Soups & Salads.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,California Veg Pizza,₹369,California Veg Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: California Veg Pizza
Price: ₹369
Description: California Veg Pizza is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Pesto Veg Pizza,₹369,Pesto Veg Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Pesto Veg Pizza
Price: ₹369
Description: Pesto Veg Pizza is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Exotic Veg Makhani Pizza,₹379,Exotic Veg Makhani Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Exotic Veg Makhani Pizza
Price: ₹379
Description: Exotic Veg Makhani Pizza is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Pizza Margarita,₹369,Pizza Margarita is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Pizza Margarita
Price: ₹369
Description: Pizza Margarita is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Grilled Chicken Tomato Basil Pizza,₹399,Grilled Chicken Tomato Basil Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Grilled Chicken Tomato Basil Pizza
Price: ₹399
Description: Grilled Chicken Tomato Basil Pizza is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Schezwan Chicken Pizza,₹399,Schezwan Chicken Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Schezwan Chicken Pizza
Price: ₹399
Description: Schezwan Chicken Pizza is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Bbq Chicken Pizza,₹399,Bbq Chicken Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Bbq Chicken Pizza
Price: ₹399
Description: Bbq Chicken Pizza is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Grilled Prawn Pizza,₹419,Grilled Prawn Pizza is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Grilled Prawn Pizza
Price: ₹419
Description: Grilled Prawn Pizza is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Pasta Veg (Pesto / Alfredo / Arrabbiata),₹349,Pasta Veg (Pesto / Alfredo / Arrabbiata) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Pasta Veg (Pesto / Alfredo / Arrabbiata)
Price: ₹349
Description: Pasta Veg (Pesto / Alfredo / Arrabbiata) is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Fettuccine With Alfredo Sauce,₹349,Fettuccine With Alfredo Sauce is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Fettuccine With Alfredo Sauce
Price: ₹349
Description: Fettuccine With Alfredo Sauce is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Pasta Non-Veg (Pesto / Alfredo / Arrabbiata),₹389,Pasta Non-Veg (Pesto / Alfredo / Arrabbiata) is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Pasta Non-Veg (Pesto / Alfredo / Arrabbiata)
Price: ₹389
Description: Pasta Non-Veg (Pesto / Alfredo / Arrabbiata) is a dish from Just BLR listed under Main Course.
Features: vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Fettuccine With Alfredo Sauce,₹389,Fettuccine With Alfredo Sauce is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Fettuccine With Alfredo Sauce
Price: ₹389
Description: Fettuccine With Alfredo Sauce is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Spaghetti Bolognese,₹399,Spaghetti Bolognese is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Spaghetti Bolognese
Price: ₹399
Description: Spaghetti Bolognese is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Trio Cheese Burger,₹349,Trio Cheese Burger is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,[],"Restaurant: Just BLR
Section: Main Course
Item: Trio Cheese Burger
Price: ₹349
Description: Trio Cheese Burger is a dish from Just BLR listed under Main Course.
Features: 
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Crunchy Veggie Burger,₹369,Crunchy Veggie Burger is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,"['non-vegetarian', 'vegetarian']","Restaurant: Just BLR
Section: Main Course
Item: Crunchy Veggie Burger
Price: ₹369
Description: Crunchy Veggie Burger is a dish from Just BLR listed under Main Course.
Features: non-vegetarian, vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
Just BLR,Main Course,Bbq Chicken Burger,₹379,Bbq Chicken Burger is a dish from Just BLR listed under Main Course.,Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com,"Phone: +91-82779-96372,  Email: info@justblr.com",Hours not available,['non-vegetarian'],"Restaurant: Just BLR
Section: Main Course
Item: Bbq Chicken Burger
Price: ₹379
Description: Bbq Chicken Burger is a dish from Just BLR listed under Main Course.
Features: non-vegetarian
Location: Just BLR - Have Fun & Flavors for your Perfect Party at MG Road in Bengaluru - Justblr.com
Contact: Phone: +91-82779-96372,  Email: info@justblr.com
Hours: Hours not available"
