restaurant,section,item,price,description,location,contact,hours
The-Rameshwaram-Cafe,Idli And Vada,Masala Vada 2Pcs,85,Masala vada 2pcs,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Idli And Vada,Rasam Vade,100,Rasam VAde,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Butter Masala Dosa,180,Cripsy Dosa With A Smear Of Garlic Chutney And Potato Masala. Served W,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Garlic Roast Dosa,180,Crispy Dosa With A Smear Of Garlic Chutney. Served With 2 Type Of Chut,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Khali Dosa (2 Pcs),160,Soft Dosa Made With Ghee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Onion Dosa (2 Pcs),180,Dosa Topped With Onion And Double Roasted . 2 Pcs . Served With Chutne,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Plain Dosa,145,Ghee Roasted Cripsy Dosa. Served With Chutney And Sambar.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Pudi Masala Dosa,180,Ghee Roasted Cripsy Dosa With A Dash Of Spice Powder And Potato Masala,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Pudi Plain Dosa,165,Cripsy Dosa With Generous Sprinkle Of Spicy In-House Podi And Ghee. Se,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Ghee Ragi Dosa (2 Pcs),145,2 Pieces Of Ghee Sprinkled Ragi Dosa. Served With 2 Types Of Chutney A,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Multigrain Dosa (2 Pcs),155,2 Pieces Of Multigrain Dosas Topped With Butter Served With 2 Types Of,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Open Butter Masala Dosa,190,"Mildly Thick Dosa With A Sprinkle Of Pudi, Topped With Masala And Butt","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Dosa,Pudina Masala Dosa,180,Ghee Roasted Cripsy Dosa With A Smear Of Green Pudina Chutney And Pota,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Poori,Poori Sagu,115,2 Pcs Of Fluffy Pooris Served With Potato Saagu.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Poha,Avalki Bathe,120,Avalki bathe,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Coconut Rice (Hand Tossed),160,"Freshly Tossed Rice With Grated Coconuts, Spices And Coconut Milk","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Ghee Pudi Rice (Hand Tossed),175,Freshly Tossed Rice With Our Signature Spice Podi And Ghee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Gongura Rice (Hand Tossed),160,Freshly Tossed Rice With Andhra Style Gongura Leaf Chutney,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Lemon Idly,130,Mini Idlis Tossed In Chilli And Lemon Masala,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Lemon Rice (Hand Tossed),140,Freshly Tossed Rice With Sauteed Onions And Lemon,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Tomato Rice (Hand Tossed),160,Freshly Tossed Rice With Tomatoes And Spices,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Avakaya Muddu Pappu,215,Avakaya muddu pappu,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Hand Tossed,Lemon Ottu Shavige,140,Lemon Otty Shavige,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Bajji,Aloo Bonda,85,"4 Pcs Of Bondas With Spiced Potato Stuffing,. Served With 2 Types Of C","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Bajji,Choice Of Bajji,85,An Assortment Of 4 Pcs Of Bondas. Served With 2 Types Of Chutneys,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Bajji,Ghee Paddu,125,6 Pcs Of Spiced Dosa Batter Balls Roasted And Served With 2 Types Of C,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Bajji,Vegetable Bonda,85,"4 Pcs Of Bondas With Mix Veg Stuffing,. Served With 2 Types Of Chutney","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Anna Lakshmi[O] Meals,275,South Indian Meal For One,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Bisibelebhath And Raita,125,Mildly Spiced Rice Preparation With The Goodness Of Dal. Served With C,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Curd Rice,95,Curd Rice Served With Pickle. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Puliyogare Rice,110,Iyengar Style Tangy Tamarind Rice. Served With Chutney. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Tomato Bath,150,Tangy And Spice Rice Made With Tomato And Spices. Served With Chutney.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Vegetable Pulao,175,Rice Cooked With Mild Spices And Vegetables. Served With Raita. Serves,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Ven Pongal,125,A Healthy Mildly Spiced South Indian Khichdi,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Anna Lakshmi,125,South Indian Meal For One,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Chithranna,110,Lemon Rice Served With Chutney. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Ghee Pudi Khara Bhath,115,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Ghee Rice,180,Ghee Flavored Mild Spiced Rice. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Khara Bhath,95,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Mushroom Biryani,175,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Ragi Ball (2 Pcs),100,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Rice Combo Of 2,145,Choice Of 2 Rice Items.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Vangi Bhath,110,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice,Veg Biriyani,175,Rice Cooked With Select Spices And Vegetables. Served With Raita. Serv,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Bisbelebath And Chitranna - Rice Combo,145,A Combo Of Mini Portions Of Bisbelebath And Chitranna,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Bisbelebath And Puliyogare - Rice Combo,145,A Combo Of Mini Portions Of Curd Rice And Puliyogare,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Bisbelebath And Tomato Bath - Rice Combo,145,A Combo Of Mini Portions Of Bisbelebath And Tomato Bath,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Chitranna And Puliyogare - Rice Combo,145,A Combo Of Mini Portions Of Chitranna And Puliyogare,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Curd Rice And Bisbelebath - Rice Combo,145,Mini Portion Of Curd Rice And Bisbelebath,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Curd Rice And Chitranna - Rice Combo,145,A Combo Of Mini Portions Of Curd Rice And Chitranna,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Curd Rice And Puliyogare - Rice Combo,145,A Combo Of Mini Portions Of Curd Rice And Puliyogare,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
The-Rameshwaram-Cafe,Rice Combo,Curd Rice And Tomato Bath - Rice Combo,145,A Combo Of Mini Portions Of Curd Rice And Tomato Bath,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00
